原始URL,最终URL,状态,节点数,HTTP码,响应秒数,是否有更新,历史检查,历史更新,更新频率,上次更新时间,摘要
http://139.180.196.78:9999/config_tun.yaml,http://139.180.196.78:9999/config_tun.yaml,无有效节点,0,200,1.25,否,3,1,1/3,2026-09-02 22:04:30,"port: 7890 socks-port: 7891 allow-lan: false mode: Rule log-level: info ipv6: false  external-controller: 127.0.0.1:9090  dns:   enable: true   listen: 0.0.0.0:53   enhanced-mode: fake-ip   default-nameserver:     - 9.9.9.9     - 108.61.10.10   nameserver:     - https://dns.quad9.net/dns-query     - tls://dns.quad9.net   fallback:     - tls://223.5.5.5   fallback-filter:     geoip: true     ipcidr:       - 240.0.0.0/4  proxies:   - name: ""Vultr-HTTP""     type: http     server: 10.0.0.1     port:"
http://139.180.196.78:9999/config_ultimate.yaml,http://139.180.196.78:9999/config_ultimate.yaml,无有效节点,0,200,1.24,否,3,1,1/3,2026-09-02 22:04:30,# ========================================== # Clash Verge Rev 终极配置 - Vultr 东京分流 # 使用 geosite/geoip 数据库（自动更新） # 一劳永逸版 # ==========================================  port: 7890 socks-port: 7891 allow-lan: false mode: Rule log-level: info ipv6: false  external-controller: 127.0.0.1:9090  # DNS dns:   enable: true   listen: 0.0.0.0:53   enhanced-mode: fake-ip   default-nameserver:     - 9.9.9.9     - 108.61.10.10   nameserver:     - https://dns.quad9.net/dns-query     - tls://dns.quad9.net   fallbac
http://139.180.196.78:9999/config_v2.yaml,http://139.180.196.78:9999/config_v2.yaml,无有效节点,0,200,1.24,否,3,1,1/3,2026-09-02 22:04:30,"port: 7890 socks-port: 7891 allow-lan: false mode: Rule log-level: info ipv6: false  external-controller: 127.0.0.1:9090  dns:   enable: true   listen: 0.0.0.0:53   enhanced-mode: fake-ip   default-nameserver:     - 9.9.9.9     - 108.61.10.10   nameserver:     - https://dns.quad9.net/dns-query     - tls://dns.quad9.net   fallback:     - tls://223.5.5.5   fallback-filter:     geoip: true     ipcidr:       - 240.0.0.0/4  proxies:   - name: ""Vultr-HTTP""     type: http     server: 10.0.0.1     port:"
http://139.180.196.78:9999/config_v3.yaml,http://139.180.196.78:9999/config_v3.yaml,无有效节点,0,200,1.24,否,3,1,1/3,2026-09-02 22:04:30,"port: 7890 socks-port: 7891 allow-lan: false mode: Rule log-level: info ipv6: false  external-controller: 127.0.0.1:9090  # 简化 DNS 配置，使用更稳定的方案 dns:   enable: true   listen: 0.0.0.0:53   default-nameserver:     - 223.5.5.5     - 114.114.114.114   nameserver:     - 223.5.5.5     - 114.114.114.114   proxy-server-nameserver:     - 9.9.9.9     - 108.61.10.10  proxies:   - name: ""Vultr-HTTP""     type: http     server: 10.0.0.1     port: 8888     udp: true    - name: ""Vultr-SOCKS5""     type: socks5    "
http://139.180.220.101:9999/sub-8a59b0f7d0ee0df4.yaml,http://139.180.220.101:9999/sub-8a59b0f7d0ee0df4.yaml,提取成功,4,200,1.46,否,3,1,1/3,2026-09-02 22:04:30,
http://139.198.112.23:8080/deploy_summary.txt,http://139.198.112.23:8080/deploy_summary.txt,无有效节点,0,200,1.35,否,3,1,1/3,2026-09-02 22:04:30,DEPLOYMENT SUMMARY ================== Domain: spencer-matrix.com Inbound IP: 139.198.112.23 SSH: root@172.16.100.3 -p 4120  Services: - sing-box (AnyTLS TCP/443 + ShadowTLS TCP/8443): active - hysteria2 (Hysteria 2 UDP/443): active - caddy-fallback (www fallback TCP/8444): active  Endpoints: - hk.spencer-matrix.com:443 (AnyTLS + Hysteria 2) - st.spencer-matrix.com:8443 (ShadowTLS v3 -> Shadowsocks 2022) - www.spencer-matrix.com:8444 (fallback static site)  Certificate: - /etc/letsencrypt/live/sp
http://139.198.112.23:8080/hy_test.yaml,http://139.198.112.23:8080/hy_test.yaml,无有效节点,0,200,1.36,否,3,1,1/3,2026-09-02 22:04:30,listen: :8445 tls:   cert: /etc/letsencrypt/live/spencer-matrix.com/fullchain.pem   key: /etc/letsencrypt/live/spencer-matrix.com/privkey.pem auth:   type: password   password: HB8Xtis8DOuT8bNszi0OXATZvjsJRDQUnN5kozPco7Cp1cTr 
http://139.198.112.23:8080/hy_test2.yaml,http://139.198.112.23:8080/hy_test2.yaml,无有效节点,0,200,1.36,否,3,1,1/3,2026-09-02 22:04:30,"listen: :8446 obfs:   type: salamander   password: ""1234"" "
http://139.198.112.23:8080/hy_test3.yaml,http://139.198.112.23:8080/hy_test3.yaml,无有效节点,0,200,1.35,否,3,1,1/3,2026-09-02 22:04:30,listen: :8447 tls:   cert: /etc/letsencrypt/live/spencer-matrix.com/fullchain.pem   key: /etc/letsencrypt/live/spencer-matrix.com/privkey.pem auth:   type: password   password: HB8Xtis8DOuT8bNszi0OXATZvjsJRDQUnN5kozPco7Cp1cTr obfs:   type: salamander   password: OsCm1dtD/cmm2GwNoVUqlQ== 
http://141.147.150.232/1252091c74ef53772bb1609f92e1673507f9.txt,http://141.147.150.232/1252091c74ef53772bb1609f92e1673507f9.txt,提取成功,4,200,1.26,否,3,1,1/3,2026-09-02 22:04:30,
http://141.147.150.232/1252091c74ef53772bb1609f92e1673507f9.yaml,http://141.147.150.232/1252091c74ef53772bb1609f92e1673507f9.yaml,提取成功,6,200,1.29,否,3,1,1/3,2026-09-02 22:04:30,
http://141.147.150.232/532b412a5e82e193b0285dbcc80be7e17079.txt,http://141.147.150.232/532b412a5e82e193b0285dbcc80be7e17079.txt,提取成功,4,200,1.26,否,3,1,1/3,2026-09-02 22:04:30,
http://141.147.150.232/532b412a5e82e193b0285dbcc80be7e17079.yaml,http://141.147.150.232/532b412a5e82e193b0285dbcc80be7e17079.yaml,提取成功,6,200,1.27,否,3,1,1/3,2026-09-02 22:04:30,
http://144.202.121.231:8443/hk1.yaml,http://144.202.121.231:8443/hk1.yaml,提取成功,1,200,1.15,否,3,1,1/3,2026-09-02 22:04:30,
http://144.202.121.231:8443/hk1_normal.yaml,http://144.202.121.231:8443/hk1_normal.yaml,提取成功,1,200,1.16,否,3,1,1/3,2026-09-02 22:04:30,
http://144.202.121.231:8443/normal_nodes.yaml,http://144.202.121.231:8443/normal_nodes.yaml,提取成功,14,200,1.12,否,3,1,1/3,2026-09-02 22:04:30,
http://144.202.121.231:8443/social_proxy.yaml,http://144.202.121.231:8443/social_proxy.yaml,提取成功,5,200,1.15,否,3,1,1/3,2026-09-02 22:04:30,
http://144.202.121.231:8443/xianyu.yaml,http://144.202.121.231:8443/xianyu.yaml,提取成功,1,200,1.16,否,3,1,1/3,2026-09-02 22:04:30,
http://144.91.73.49:8888/ac.txt,http://144.91.73.49:8888/ac.txt,无有效节点,0,200,1.32,否,3,1,1/3,2026-09-02 22:04:30,# Netscape HTTP Cookie File # https://curl.se/docs/http-cookies.html # This file was generated by libcurl! Edit at your own risk.  
http://144.91.73.49:8888/ac2.txt,http://144.91.73.49:8888/ac2.txt,无有效节点,0,200,1.37,否,3,1,1/3,2026-09-02 22:04:30,# Netscape HTTP Cookie File # https://curl.se/docs/http-cookies.html # This file was generated by libcurl! Edit at your own risk.  
http://144.91.73.49:8888/ac3.txt,http://144.91.73.49:8888/ac3.txt,无有效节点,0,200,1.34,否,3,1,1/3,2026-09-02 22:04:30,# Netscape HTTP Cookie File # https://curl.se/docs/http-cookies.html # This file was generated by libcurl! Edit at your own risk.  #HttpOnly_.ddoebel.de	TRUE	/	TRUE	1786220987	authelia_session	lDYGbVY%AtSMpmjsQowE0C4lrBB*P33v 
http://144.91.73.49:8888/authelia-cookies.txt,http://144.91.73.49:8888/authelia-cookies.txt,无有效节点,0,200,0.53,否,3,1,1/3,2026-09-02 22:04:30,# Netscape HTTP Cookie File # https://curl.se/docs/http-cookies.html # This file was generated by libcurl! Edit at your own risk.  
http://144.91.73.49:8888/couchdb-deploy.yaml,http://144.91.73.49:8888/couchdb-deploy.yaml,无有效节点,0,200,0.48,否,3,1,1/3,2026-09-02 22:04:30,"apiVersion: apps/v1 kind: Deployment metadata:   name: couchdb   namespace: default spec:   replicas: 1   selector:     matchLabels:       app: couchdb   template:     metadata:       labels:         app: couchdb     spec:       nodeSelector:         kubernetes.io/hostname: qc-vps       initContainers:       - name: init-dirs         image: alpine:latest         command: [""sh"", ""-c"", ""mkdir -p /data/couchdb""]         volumeMounts:         - name: storage           mountPath: /data       containe"
http://144.91.73.49:8888/cron_jobs.txt,http://144.91.73.49:8888/cron_jobs.txt,无有效节点,0,200,0.53,否,3,1,1/3,2026-09-02 22:04:30,"* * * * * timeout 45 python3 -u /tmp/vault_sync_daemon.py >> /tmp/vault_sync.log 2>&1 * * * * * cd /mnt/nvme/cluster-storage/ignis-vaults/obsidian-vault && git pull origin main 2>/dev/null; if [ -n ""$(git status --porcelain)"" ]; then git add -A && git -c user.name=obsidian-ignis -c user.email=ignis@obsidian commit -m ""auto-sync $(date +%Y-%m-%d_%H:%M)"" && git push origin main; fi "
http://144.91.73.49:8888/final.txt,http://144.91.73.49:8888/final.txt,无有效节点,0,200,0.44,否,3,1,1/3,2026-09-02 22:04:30,# Netscape HTTP Cookie File # https://curl.se/docs/http-cookies.html # This file was generated by libcurl! Edit at your own risk.  #HttpOnly_.ddoebel.de	TRUE	/	TRUE	1786221322	authelia_session	PgDQl4RpL*9ejcsbdL_LfhgwYE_nxtJz 
http://144.91.73.49:8888/homepage-cm.yaml,http://144.91.73.49:8888/homepage-cm.yaml,无有效节点,0,200,0.53,否,3,1,1/3,2026-09-02 22:04:30,apiVersion: v1 data:   bookmarks.yaml: |     - Developer:         - GitHub:             - href: https://github.com/ddoebel             - icon: https://simpleicons.org/icons/github.svg         - Gitea:             - href: https://gitea.ddoebel.de             - icon: https://gitea.io/images/favicon.png   services.yaml: |     - Infrastructure:         - ArgoCD:             icon: https://argo-cd.readthedocs.io/en/stable/assets/logo.png             href: http://argocd.local             description: G
http://144.91.73.49:8888/homepage-config.yaml,http://144.91.73.49:8888/homepage-config.yaml,无有效节点,0,200,0.47,否,3,1,1/3,2026-09-02 22:04:30,apiVersion: v1 data:   services.yaml: |     - Infrastructure:         - ArgoCD:             icon: https://argo-cd.readthedocs.io/en/stable/assets/logo.png             href: http://argocd.local             description: GitOps deployment manager         - Argo Workflows:             icon: https://argo-workflows.readthedocs.io/en/stable/assets/logo.png             href: http://argo.local             description: Pipeline orchestration         - Traefik:             icon: https://doc.traefik.io/trae
http://144.91.73.49:8888/ignis-deploy-current.yaml,http://144.91.73.49:8888/ignis-deploy-current.yaml,无有效节点,0,200,0.46,否,3,1,1/3,2026-09-02 22:04:30,"apiVersion: apps/v1 kind: Deployment metadata:   annotations:     deployment.kubernetes.io/revision: ""3""     kubectl.kubernetes.io/last-applied-configuration: |       {""apiVersion"":""apps/v1"",""kind"":""Deployment"",""metadata"":{""annotations"":{""deployment.kubernetes.io/revision"":""2""},""creationTimestamp"":""2026-07-06T09:26:13Z"",""generation"":2,""name"":""ignis"",""namespace"":""default"",""resourceVersion"":""4639831"",""uid"":""807c2204-42a8-4031-b955-9ad57767978d""},""spec"":{""progressDeadlineSeconds"":600,""replicas"":1,"""
http://144.91.73.49:8888/ignis-deploy-obsidian.yaml,http://144.91.73.49:8888/ignis-deploy-obsidian.yaml,无有效节点,0,200,0.54,否,3,1,1/3,2026-09-02 22:04:30,"apiVersion: apps/v1 kind: Deployment metadata:   annotations:     deployment.kubernetes.io/revision: '11'     kubectl.kubernetes.io/last-applied-configuration: '{""apiVersion"":""apps/v1"",""kind"":""Deployment"",""metadata"":{""annotations"":{""deployment.kubernetes.io/revision"":""3""},""creationTimestamp"":""2026-07-06T09:26:13Z"",""generation"":3,""name"":""ignis"",""namespace"":""default"",""resourceVersion"":""4642156"",""uid"":""807c2204-42a8-4031-b955-9ad57767978d""},""spec"":{""progressDeadlineSeconds"":600,""replicas"":1,""revisi"
http://144.91.73.49:8888/ignis-deploy-patched.yaml,http://144.91.73.49:8888/ignis-deploy-patched.yaml,无有效节点,0,200,0.43,否,3,1,1/3,2026-09-02 22:04:30,"apiVersion: apps/v1 kind: Deployment metadata:   annotations:     deployment.kubernetes.io/revision: '2'     kubectl.kubernetes.io/last-applied-configuration: '{""apiVersion"":""apps/v1"",""kind"":""Deployment"",""metadata"":{""annotations"":{},""name"":""ignis"",""namespace"":""default""},""spec"":{""replicas"":1,""selector"":{""matchLabels"":{""app"":""ignis""}},""template"":{""metadata"":{""labels"":{""app"":""ignis""}},""spec"":{""containers"":[{""env"":[{""name"":""PUID"",""value"":""1000""},{""name"":""PGID"",""value"":""1000""},{""name"":""AUTO_CREATE_DE"
http://144.91.73.49:8888/ignis-deploy-patched2.yaml,http://144.91.73.49:8888/ignis-deploy-patched2.yaml,无有效节点,0,200,0.5,否,3,1,1/3,2026-09-02 22:04:30,"apiVersion: apps/v1 kind: Deployment metadata:   annotations:     deployment.kubernetes.io/revision: '3'     kubectl.kubernetes.io/last-applied-configuration: '{""apiVersion"":""apps/v1"",""kind"":""Deployment"",""metadata"":{""annotations"":{""deployment.kubernetes.io/revision"":""2""},""creationTimestamp"":""2026-07-06T09:26:13Z"",""generation"":2,""name"":""ignis"",""namespace"":""default"",""resourceVersion"":""4639831"",""uid"":""807c2204-42a8-4031-b955-9ad57767978d""},""spec"":{""progressDeadlineSeconds"":600,""replicas"":1,""revisio"
http://144.91.73.49:8888/ignis-deploy.yaml,http://144.91.73.49:8888/ignis-deploy.yaml,无有效节点,0,200,0.49,否,3,1,1/3,2026-09-02 22:04:30,"apiVersion: apps/v1 kind: Deployment metadata:   annotations:     deployment.kubernetes.io/revision: ""2""     kubectl.kubernetes.io/last-applied-configuration: |       {""apiVersion"":""apps/v1"",""kind"":""Deployment"",""metadata"":{""annotations"":{},""name"":""ignis"",""namespace"":""default""},""spec"":{""replicas"":1,""selector"":{""matchLabels"":{""app"":""ignis""}},""template"":{""metadata"":{""labels"":{""app"":""ignis""}},""spec"":{""containers"":[{""env"":[{""name"":""PUID"",""value"":""1000""},{""name"":""PGID"",""value"":""1000""},{""name"":""AUTO_CR"
http://144.91.73.49:8888/ignis-revert.yaml,http://144.91.73.49:8888/ignis-revert.yaml,无有效节点,0,200,0.51,否,3,1,1/3,2026-09-02 22:04:30,"apiVersion: apps/v1 kind: Deployment metadata:   annotations:     deployment.kubernetes.io/revision: '12'     kubectl.kubernetes.io/last-applied-configuration: '{""apiVersion"":""apps/v1"",""kind"":""Deployment"",""metadata"":{""annotations"":{""deployment.kubernetes.io/revision"":""11""},""creationTimestamp"":""2026-07-06T09:26:13Z"",""generation"":11,""name"":""ignis"",""namespace"":""default"",""resourceVersion"":""4663861"",""uid"":""807c2204-42a8-4031-b955-9ad57767978d""},""spec"":{""progressDeadlineSeconds"":600,""replicas"":1,""revi"
http://144.91.73.49:8888/ignis.yaml,http://144.91.73.49:8888/ignis.yaml,无有效节点,0,200,0.47,否,3,1,1/3,2026-09-02 22:04:30,apiVersion: apps/v1 kind: Deployment metadata:   name: ignis   namespace: default spec:   replicas: 1   selector:     matchLabels:       app: ignis   template:     metadata:       labels:         app: ignis     spec:       nodeSelector:         kubernetes.io/hostname: qc-vps       initContainers:       - name: init-dirs         image: alpine:latest         command:         - sh         - -c         - mkdir -p /data/vaults /data/app-data /data/obsidian-app         volumeMounts:         - name: st
http://144.91.73.49:8888/issuer.yaml,http://144.91.73.49:8888/issuer.yaml,无有效节点,0,200,1.32,否,3,1,1/3,2026-09-02 22:04:30,apiVersion: cert-manager.io/v1 kind: ClusterIssuer metadata:   name: letsencrypt-prod spec:   acme:     server: https://acme-v02.api.letsencrypt.org/directory     email: david@ddoebel.de     privateKeySecretRef:       name: letsencrypt-prod     solvers:     - http01:         ingress:           class: traefik --- apiVersion: cert-manager.io/v1 kind: ClusterIssuer metadata:   name: letsencrypt-staging spec:   acme:     server: https://acme-staging-v02.api.letsencrypt.org/directory     email: david
http://144.91.73.49:8888/k3s-rtx-config.yaml,http://144.91.73.49:8888/k3s-rtx-config.yaml,无有效节点,0,200,0.43,否,3,1,1/3,2026-09-02 22:04:30,containerd-default-runtime: nvidia 
http://144.91.73.49:8888/kubectl-edit-3125218796.yaml,http://144.91.73.49:8888/kubectl-edit-3125218796.yaml,无有效节点,0,200,0.42,否,3,1,1/3,2026-09-02 22:04:30,"# Please edit the object below. Lines beginning with a '#' will be ignored, # and an empty file will abort the edit. If an error occurs while saving this file will be # reopened with the relevant failures. # apiVersion: v1 kind: Pod metadata:   annotations:     kubectl.kubernetes.io/restartedAt: ""2026-04-09T17:55:14+02:00""   creationTimestamp: ""2026-06-29T18:11:04Z""   generateName: quant-worker-9d46d5c89-   generation: 1   labels:     app: quant-worker     pod-template-hash: 9d46d5c89   name: qu"
http://144.91.73.49:8888/new_services.yaml,http://144.91.73.49:8888/new_services.yaml,无有效节点,0,200,0.45,否,3,1,1/3,2026-09-02 22:04:30,- Infrastructure:   - ArgoCD:       description: GitOps deployment manager       href: http://argocd.local       icon: https://argo-cd.readthedocs.io/en/stable/assets/logo.png   - Argo Workflows:       description: Pipeline orchestration       href: http://argo.local       icon: https://argo-workflows.readthedocs.io/en/stable/assets/logo.png   - Traefik:       description: Reverse proxy (K3s)       href: http://traefik.local       icon: https://doc.traefik.io/traefik/favicon.ico   - Gitea:      
http://144.91.73.49:8888/nfs-pv.yaml,http://144.91.73.49:8888/nfs-pv.yaml,无有效节点,0,200,1.32,否,3,1,1/3,2026-09-02 22:23:42,apiVersion: v1 kind: PersistentVolume metadata:   name: cluster-storage spec:   capacity:     storage: 3Ti   volumeMode: Filesystem   accessModes:     - ReadWriteMany   persistentVolumeReclaimPolicy: Retain   storageClassName: nfs-cluster   nfs:     server: 100.77.199.15     path: /mnt/nvme/cluster-storage --- apiVersion: v1 kind: PersistentVolumeClaim metadata:   name: cluster-storage   namespace: default spec:   accessModes:     - ReadWriteMany   volumeName: cluster-storage   storageClassName:
http://144.91.73.49:8888/nvidia-ds.yaml,http://144.91.73.49:8888/nvidia-ds.yaml,无有效节点,0,200,1.12,否,3,1,1/3,2026-09-02 22:23:42,apiVersion: apps/v1 kind: DaemonSet metadata:   name: nvidia-device-plugin-daemonset   namespace: kube-system   labels:     app: nvidia-device-plugin-daemonset spec:   selector:     matchLabels:       app: nvidia-device-plugin-daemonset   template:     metadata:       labels:         app: nvidia-device-plugin-daemonset     spec:       nodeSelector:         node.kubernetes.io/gpu: nvidia       tolerations:       - operator: Exists       containers:       - image: nvcr.io/nvidia/k8s-device-plugin:
http://144.91.73.49:8888/obs-h.txt,http://144.91.73.49:8888/obs-h.txt,无有效节点,0,200,1.12,否,3,1,1/3,2026-09-02 22:04:30,"HTTP/1.1 302 Moved Temporarily  Server: nginx/1.24.0 (Ubuntu)  Date: Sat, 08 Aug 2026 19:25:05 GMT  Content-Type: text/html  Content-Length: 154  Connection: keep-alive  Location: https://auth.ddoebel.de/?rd=https%3A%2F%2Fobsidian.ddoebel.de%2F&rm=GET    "
http://144.91.73.49:8888/obsidian.yaml,http://144.91.73.49:8888/obsidian.yaml,无有效节点,0,200,1.13,否,3,1,1/3,2026-09-02 22:04:30,apiVersion: apps/v1 kind: Deployment metadata:   name: obsidian-remote   namespace: default spec:   replicas: 1   selector:     matchLabels:       app: obsidian-remote   template:     metadata:       labels:         app: obsidian-remote     spec:       nodeSelector:         kubernetes.io/hostname: qc-vps       initContainers:       - name: init-dirs         image: alpine:latest         command:         - sh         - -c         - mkdir -p /data/vaults /data/config         volumeMounts:         -
http://144.91.73.49:8888/patch_block.txt,http://144.91.73.49:8888/patch_block.txt,无有效节点,0,200,1.14,否,3,1,1/3,2026-09-02 22:04:30,"cat > /tmp/patch-ignis-startup.js << 'PATCHEOF' // Patches for Ignis: persistent watcher + auto-reconnect const fs = require('fs'); let w = '/app/node_modules/@ignis/server-core/src/watcher.js'; let c = fs.readFileSync(w, 'utf-8'); c = c.replace('if (entry.listeners.size === 0) {', 'if (entry.listeners.size === 0 && false) {'); fs.writeFileSync(w, c); let h = '/app/apps/ignis-server/server/assets/index.html'; let ht = fs.readFileSync(h, 'utf-8'); if (!ht.includes('auto-reconnect')) {   let s = '"
